company,tweet,sentiment
$NIFTYBANK.NSE,"Bang-Bang on Bank ? 
 
$NIFTYBANK.NSE  
 
Bank Nifty has been a outperformer in recent rally in last 6 months but now it seems it gonna break down from the channel too. Channel though is a downward sloping but if it breaks on downside then momentum and volatility will be fast and furious. One strong factor supporting my downside view is that Index has closed below 200 Day Average (Yellow line) for 6th Consecutive session which means weakness. Indicators i.e., MACD and RSI, have already shown bearish crossover of its average. Secondly, index is consecutively trading below short term moving averages 5 and 10 day SMA. So inshort if we break below 35506 then fresh shorts can be initiated. Target would be open while SL is at 200 day average 36940. Cheers! Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE  buy April fut  target 37300 ,37500 sl 36600  catch me live on YouTube  if u want live market prediction Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE  live market prediction Bullish,Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Stocks To Trade 
 
$NIFTY50.NSE & $NIFTYBANK.NSE  recovered from lows. We are near important support zone 17500. Weekly close tomorrow to be the key. Discussed breakout stocks for trading & investing 
 
youtube.com/watch?v=94xRjDn... Bullish",Bullish
$HDFCBANK.NSE,Tomorrow $HDFCBANK.NSE & $ICICIBANK.NSE could power $NIFTYBANK.NSE  an observation...high probability. Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYBANK.NSE interest rates going up at some point ... at some point, market will start pricing that in Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Opening below 37500, it may test the resistance till 37550.  
Hoping to close negative today. Bearish",Bearish
$NIFTY50.NSE,"Nifty Bank Nifty Are You Doubting The Bull Market? 
 
$NIFTY50.NSE & $NIFTYBANK.NSE Bulls are going rampant as expected. While many are skeptical about this Rally. Discussed breakouts in couple of sectors & stocks for short term & long term trading & investing 
 
youtube.com/watch?v=47OYXI_... Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE future is ènroute to 37400
Let's see

#banknifty #nifty #market #view Bullish",Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Stocks To Trade

$NIFTY50.NSE  & $NIFTYBANK.NSE  holding strong. We need to cross resistance between 17500-600. Discussed breakout stocks for short term & long term trading & investing

youtube.com/watch?v=L4Sl1DI... via @YouTube Bullish",Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Breakout Stocks Trading 
 
$NIFTY50.NSE & $NIFTYBANK.NSE holding strong. We may face resistance between 17500-600. Discussed breakout stocks for short term & long term trading & investing Discussed Tax Saving ELSS. 
 
youtube.com/watch?v=wlxbmQb... Bullish",Bullish
$NIFTYBANK.NSE,"Expecting $NIFTYBANK.NSE to be bearish upto 36100
Let's see..

Ltp 36282

#banknifty #nifty Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE 

36425-36600 good resistance zone 

Wave C can unfold down towards 35000 

View negates above 36822 Bearish",Bearish
$NIFTY50.NSE,"Nifty Bank Nifty Momentum Stock Trading Strategy 
 
$NIFTY50.NSE & $NIFTYBANK.NSE likely to be in range for some time. Discussed how to pick Momentum stocks for short term & long term trading & investing 
 
youtube.com/watch?v=yM7HvVz... via @YouTube Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE  Bought 35200 CE for Bank Nifty in live trading session.  
Watch my YT Live daily at 9AM. Bullish",Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Stocks Analysis 
 
$NIFTY50.NSE & $NIFTYBANK.NSE holding strongly Bullish. Uptrend is getting stronger. Discussed a couple of #fno and cash #stocks to Buy. 
 
 
 
youtube.com/watch?v=XcDfH3U... via @YouTube Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE looks ready for another leg down Bearish,Bearish
$NIFTYBANK.NSE,"Fun for the bears have just begun on monthly charts of $NIFTYBANK.NSE . A support trend line,  stretching from low of March 2020, has been breached for the first time this week.! 35900 is now strong resistance on upside while targets on downside are open! Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Key support levels highlighted below. Open Interest is at 6 month high. 6- month low price was ~34,400. Bearish",Bearish
$NIFTY50.NSE,"Nifty Stocks Bank Nifty Option Trading Strategy 
 
$NIFTY50.NSE & $NIFTYBANK.NSE gave sharp fall as expected. We may see further selling pressure below today's low. Discussed Sectors #stocks & Nifty #BankNiftyOptions  #OptionsTrading strategies. 
 
youtube.com/watch?v=3rjT1HA... via @YouTube  
 
@StocktwitsIndia @sks986 @Yash_Upadhyaya @Sakshammikshansh @Stocktwits Bearish",Bearish
$NIFTYBANK.NSE,$NIFTYBANK.NSE This year India is about witness true credit growth. Bullish,Bullish
$NIFTYPSUBANK.NSE,"$NIFTYPSUBANK.NSE vs $NIFTYBANK.NSE ratio chart suggesting an Inverse Head & Shoulder Breakout on weekly chart

PSU Banks to outperform BN going further looks like. Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE   
 
Progressing nicely. Looks good for a ~10-12% run-up 
 
Stops below 38700 Bullish",Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Global Markets Update  
 
$NIFTY50.NSE & $NIFTYBANK.NSE gave sharp pullback as expected. Rally may continue once cross 17800. Discussed outlook on $DJIA  & $DAX  Shared few stocks which can perform better. 
 
youtube.com/watch?v=syiUOQ_... via @YouTube 
 
@StocktwitsIndia  @Stocktwits Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE $NIFTY50.NSE  Back above ma50 Bullish,Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE 
Bank Nifty has gained 1000 points in yesterday trading session. Bank nifty has support at around 34204 and resistance at around 38500.
FI which were selling banking stocks in december have started buying banking stocks. Bullish",Bullish
$NIFTY50.NSE,Still i am not convinced with this rally!!! $NIFTY50.NSE $NIFTYBANK.NSE Bearish,Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE seems to have completed its wave 4 irregular correction that was going on from Feb2021

If the support zone marked holds (33700-34300), we can see a strong rally now towards 45000 in next 3-6 months as per my wave analysis.

#ElliottWave Bullish",Bullish
$NIFTY50.NSE,Again these two days rally has lesser volumes than the previous 2 days fall!!! Stay cautious positional long traders on $NIFTY50.NSE $NIFTYBANK.NSE futures! Bearish,Bearish
$NIFTYBANK.NSE,"It is already getting difficult for $NIFTYBANK.NSE to show some signs of revivability even after having behemoths like $HDFCBANK.NSE $ICICIBANK.NSE $SBIN.NSE. A bank like $PSB.NSE which is taking tremendous losses already, will find it ever more difficult to revive. Could see further downfall Bearish",Bearish
$NIFTY50.NSE,"Nifty Is It Right Time To Buy The Dip? 

$NIFTY50.NSE  & $NIFTYBANK.NSE  gives panic Fall as Expected. Finally, we are reaching panic Bottom near 16500. High probability we get a good rise from here over a month. Discussed $IDEA.NSE  and $BHARTIARTL.NSE 

youtube.com/watch?v=pCYPcto... via @YouTube Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE 

33700-34300 strong support zone 
Expecting good bounce from this zone Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE Bearish,Bearish
$HDFCBANK.NSE,A gap down opening for $HDFCBANK.NSE. Could see further fall till the next support level of 1380. This stock will drag the entire $NIFTYBANK.NSE index Bearish,Bearish
$QQQ,$QQQ Ouch the nifty's are being pummeled $NIFTY50.NSE $NIFTYBANK.NSE Hang seng continues its rout and Nikkei is getting started with a bang $SPY $XLF Bearish,Bearish
$MAHABANK.NSE,$MAHABANK.NSE fell by ~7.3% from its weekly high to its weekly low today. This trend might continue till 19 where it will find some strong support. $NIFTYBANK.NSE has been bearish this week. Lots of uncertainty ahead Bearish,Bearish
$NIFTYBANK.NSE,"Bulls trapped for third day in this week after opening positive in morning!!

P.S. $NIFTYBANK.NSE  seems to be more weakening today!! Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE made a new low while $NIFTYBANK.NSE made a new high, compared to yesterday!! Welcome to the day of confusion! Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE taken support at cloud yesterday on Hourly TF. Strong green cloud indicating bullish bias.
Above 36913 could see good move as per Cloud PB strategy Bullish",Bullish
$NIFTYBANK.NSE,"Once $NIFTYBANK.NSE breaks down below todays low at 36800, be ready for Black Friday!!! Bearish",Bearish
$NIFTYBANK.NSE,Gap up opening for sure but now pinched a low below yesterday!!! Beware Bulls!! $NIFTYBANK.NSE Bearish,Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE has been underperforming for a long time now. The last two days have given some respite to it. If it continues, we could see a good bull rally. $INDUSINDBK.NSE is showing great potential Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE (H)

A positive divergence and a higher low made, tells you a lot about the underneath strength.. Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE (D)

Keeping it really simple with a line chart and a resistance band. Bullish",Bullish
$NIFTY50.NSE,"Hahahaha … I know all Bulls can feel this right now…!!!

$NIFTY50.NSE $NIFTYBANK.NSE Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE RSI at 24, looks a good bet for Contrarian play. Buy Bank bees...🐝
@StocktwitsIndia @vmehta Bullish",Bullish
$NIFTY50.NSE,"𝗡𝗶𝗳𝘁𝘆 𝗧𝗮𝘁𝗮 𝗦𝘁𝗲𝗲𝗹 𝗧𝗖𝗦 𝗢𝗽𝘁𝗶𝗼𝗻𝘀 𝗦𝘁𝗿𝗮𝘁𝗲𝗴𝗶𝗲𝘀 
 
$NIFTY50.NSE & $NIFTYBANK.NSE showing weakness as discussed. 17800 crucial support now. $TATASTEEL.NSE & $TCS.NSE are weak. Discussed #OptionsTrading strategies. 
 
youtube.com/watch?v=4axatgF... via @YouTube Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE seems like the correction might stop here. There are a confluence of points which makes me confident on bank nifty. Horizontal, Rising Trend line and 55 DEMA support all lie at the same price levels.  The Friday candle is an inside bar bullish harami candle. The negation level will be 38325. Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE is spoil spot again!!! Trading above 38863 is necessary for bull to regain power! Bullish,Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE be the most clueless member of the family. Not rising nor falling. Just stuck. Bullish,Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE 
At a very good level to go long. Minimum risk and good reward can be expected. Bullish",Bullish
$NIFTYBANK.NSE,Good recovery from the lower levels in $NIFTYBANK.NSE thanks to $SBIN.NSE and its positive Q2 results. Bank Nifty heading to its ATH in coming week! Bullish,Bullish
$INDUSINDBK.NSE,$INDUSINDBK.NSE $NIFTYBANK.NSE Bullish,Bullish
$NIFTYBANK.NSE,"And, BOOM

$NIFTYBANK.NSE breaking out relative to $NIFTY50.NSE ! Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE 
-Following is the Banknifty/Nifty chart. 
-Previous resistance being taken out
-A fresh range breakout

Something really interesting building up here.

Couldn't be clearer where to be positioned long at the moment.
Good Risk to Reward. 
Best charts - $INDUSINDBK.NSE, $KOTAKBANK.NSE, $SBIN.NSE 

@StocktwitsIndia @anoshmodyy Bullish",Bullish
$NIFTYBANK.NSE,"Today i will keep a watch on $NIFTYBANK.NSE ....If it sustains 39340, we are comfortable for 40800 on positional basis!! Bullish",Bullish
$NIFTYBANK.NSE,Perfect channel breakout on $NIFTYBANK.NSE !!! Sustaining above the same tomorrow is going to be a confirmation. Watch out for 39340 for tomorrow! Bullish,Bullish
$NIFTYBANK.NSE,"Let the music play baby!! $NIFTYBANK.NSE seems to be in mood of more energetic move ahead...Until channel is intact, 38800 and 40000 on cards positionally. Stop loss 37570! Bullish",Bullish
$IDFCFIRSTB.NSE,"Here's a primer on $IDFCFIRSTB.NSE by @mehrotra_saket and why its one of his top positions $NIFTYBANK.NSE

youtube.com/watch?v=4dsNhWE... Bullish",Bullish
$NIFTYBANK.NSE,Can this ride be smooth as it can be seen?? $NIFTYBANK.NSE trading in upside channel which has now support at 37314 and resistance at 39075! Bullish,Bullish
$NIFTY50.NSE,Garba mood at D-street!!! Rotational stocks movement witnessed but at the end its going to be Gala day for the bullish!!! $NIFTY50.NSE $NIFTYBANK.NSE Bullish,Bullish
$NIFTY50.NSE,"𝗡𝗶𝗳𝘁𝘆 𝗕𝗮𝗻𝗸 𝗡𝗶𝗳𝘁𝘆 𝗘𝗹𝗹𝗶𝗼𝘁𝘁 𝗪𝗮𝘃𝗲 𝗨𝗽𝗱𝗮𝘁𝗲  
 
$NIFTY50.NSE & $NIFTYBANK.NSE bounced from support. Resistance near 17770-17830. Unless taken out market looks tricky. Be careful. 
 
youtube.com/watch?v=-2Rr7LV... via @YouTube Bearish",Bearish
$NIFTY50.NSE,"Trader after another expiry Thursday!

$NIFTY50.NSE $NIFTYBANK.NSE Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE $NIFTY50.NSE youtube.com/watch?v=IpYd7lG... Bullish,Bullish
$NIFTYBANK.NSE,"Bears to the world after being harassed today with a recovery of 600 points from the low on $NIFTYBANK.NSE !!! 😂😂😂😂

@sks986 @StocktwitsIndia Bullish",Bullish
$NIFTYBANK.NSE,Risky BTST $NIFTYBANK.NSE fut near 38200 tgts 38700 SL: 37910 Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYBANK.NSE $ITC $ITC.NSE  
 
How Do I make money in ITC options every month? 
 
youtube.com/watch?v=fYnpmqn... Bullish",Bullish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYBANK.NSE $ITC.NSE $RELIANCE.NSE  
Where NiftyBank is heading? 
 
youtube.com/watch?v=bkXxJhc... Bullish",Bullish
$NIFTY50.NSE,"#nifty to traders complaining about volatility today!!

 $NIFTY50.NSE $NIFTYBANK.NSE 

@Sakshammikshansh @StocktwitsIndia Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE Bearish,Bearish
$NIFTYBANK.NSE,I feel that todays follow on $NIFTYBANK.NSE is an opportunity to go long for BTST..CMP of future is at :37030! Bullish,Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE #BANKNIFTY #NIFTYBANK - Going long @ CMP of 37160... Choose your call or spread... Bullish,Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE $NIFTY50.NSE $ITC.NSE $CENTURYTEX.NSE $SBIN.NSE  
 
Are we heading for correction? 
 
youtube.com/watch?v=94y1WtK... Bullish",Bullish
$NIFTY50.NSE,Traders after this week's market movement! $NIFTY50.NSE $NIFTYBANK.NSE Bullish,Bullish
$NIFTYBANK.NSE,Hai himmat??? Buy $NIFTYBANK.NSE at cmp 37750 … sl 37500 Bullish,Bullish
$NIFTYBANK.NSE,Much awaited breakout confirmed on $NIFTYBANK.NSE !!! Ready for a ride to 37500?? ..Fasten your seat belts with 36500 SL Bullish,Bullish
$NIFTYBANK.NSE,Can $NIFTYBANK.NSE hit 37386 non-stop from current levels? ..If its minor wave 3 then definitely yes! Bullish,Bullish
$NIFTY50.NSE,$NIFTY50.NSE and $NIFTYBANK.NSE are into consolidation mood! 17211 on  #Nifty and 36150 on #Banknifty are support for the week where one can think of going long! Bullish,Bullish
$NIFTYBANK.NSE,Sector in momentum which could lead rally today is $NIFTYBANK.NSE ! Chart suggest that we might be in 5th Wave of minor wave which could achieve minimum 37250! ....And if it doesn't then suggest to stop out at 36390! Bullish,Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE #BANKNIFTY #NIFTYBANK - Seems headed to 37150 and 37500, if can hold 36150 as SL. Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE #BANKNIFTY #NIFTYBANK - looking good yet. Seems headed to 37150 and 37500, if can hold 36150 as SL. Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE #NiftyBank #BankNifty - @ 36450 looking good till 36800. Bullish,Bullish
$NIFTY50.NSE,"As per Elliot wave theory, we might be into Minor Wave 3 of Wave 3 which is generally has fast and furious. This gives probable target on $NIFTY50.NSE at 17445 (+/-50) and $NIFTYBANK.NSE at 37545 (+/-100) in coming weeks! Stay happy with a hedge! Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE / $NIFTYBANK.NSE 

Ratio chart, breaking out after a decade of underperformance. Bullish on $ICICIBANK.NSE ! Bullish",Bullish
$NIFTY50.NSE,Happy $NIFTY50.NSE  Traders to people who booked loss at  start of the $NIFTYBANK.NSE could be next week leader! Bullish,Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE  Ready for breakout . expecting 36200 if breakout happen. Bullish,Bullish
$NIFTY50.NSE,"𝗡𝗶𝗳𝘁𝘆 𝗕𝗮𝗻𝗸 𝗡𝗶𝗳𝘁𝘆 𝗠𝗶𝗱𝗰𝗮𝗽𝘀 𝗦𝘁𝗼𝗰𝗸𝘀 𝗪𝗲𝗮𝗸  
 
$NIFTY50.NSE closes Doji. $NIFTYBANK.NSE is down. $BAJAJFINSV.NSE at Crucial Resistance. $SBIN.NSE is weak. #Midcaps #Metals taking resistance. Take Profits and be careful. 
 
youtube.com/watch?v=cGVbzE3... via @YouTube Bearish",Bearish
$NIFTYBANK.NSE,Matter of concern for Indian markets are #BankingStocks. $NIFTYBANK.NSE has strong resistance at 35450! I wont be convinced until closing above the same! Bearish,Bearish
$NIFTY50.NSE,"$NIFTY50.NSE found buyers in the blue box and rallied to allow any buyers from blue box to get into a risk free position. August 9, 2021 1 Hour chart 
#Elliottwave #Nifty #Indices #Trading $NIFTYBANK.NSE $SENSEX Bullish",Bullish
$NIFTY50.NSE,$NIFTY50.NSE - 1 hour view from 7/28 update. Found Buyers again at the blue box area & resume higher  #Elliottwave #Nifty #Indices #Trading $NIFTYBANK.NSE $SENSEX #Nifty50 #NSE #BSE Bullish,Bullish
$NIFTY50.NSE,$NIFTY50.NSE (16570) $NIFTYBANK.NSE (35700) is a buy at cmp!!! Keep a watch for BTST…. keep SL as per ur risk appetite! Bullish,Bullish
$NIFTYBANK.NSE,"Almost a Doji in $NIFTY50.NSEnifty50  
$NIFTYBANK.NSE clear Doji. 
All the Indices which were holding up have given Doji close. 
And Broad market is in Red. 
Be extremely careful. Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE  : Whatever we make in Impulse move we tend to give back in Corrective Moves. Try to avoid trading corrective Moves. 

Catch me on stocktwits.com/vmehta for daily roundup on markets and stocks that looks interesting for the coming days. 
@StocktwitsIndia Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE just nudged above 36220 in the morning!! May be its a sign of breaking out soon!! Stay Long! Bullish,Bullish
$NIFTY50.NSE,All wives and Girl friend welcoming their trader better half today after #nifty closed at life high $NIFTY50.NSE $NIFTYBANK.NSE Bullish,Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE is approaching a breakout of Ascending triangle at 36220!!! Can we move out of it today??? 

#Trading #Breakout #India Bullish",Bullish
$NIFTY50.NSE,"𝗡𝗶𝗳𝘁𝘆 𝗔𝘁 𝗔𝗧𝗛 𝗠𝗶𝗱𝗰𝗮𝗽𝘀 𝗕𝗹𝗲𝗲𝗱𝗶𝗻𝗴𝗪𝗵𝗮𝘁 𝗦𝗵𝗮𝗹𝗹 𝗜 𝗗𝗼?  
 
$NIFTY50.NSE and $NIFTYBANK.NSE close flat. #Midcaps & #smallcaps are Bleeding. We are near the end of Bull Run. Dollar uptrend is a threat. Take Profits & be careful. 
 
youtube.com/watch?v=E4de4HL... Bearish",Bearish
$NIFTY50.NSE,"𝐍𝐢𝐟𝐭𝐲 𝐁𝐚𝐧𝐤 𝐍𝐢𝐟𝐭𝐲𝐁𝐲𝐞 𝐁𝐲𝐞 𝐁𝐮𝐥𝐥𝐬  
 
$NIFTY50.NSE and $NIFTYBANK.NSE close flat. We might have already ended Bull Run. $DJIA also nearing its peak.  #dollar resuming uptrend. Take Profits and be careful. 
 
youtube.com/watch?v=7rYu0Tk... Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE 

The Reserve Bank of India (RBI)’s Monetary Policy Committee (MPC) kept its policy rates and accommodative stance unchanged in today’s meeting. It held economic recovery post second wave of the Covid-19 pandemic was still nascent and maintained that the shadow of rising inflation would pass. But its announcement of greater absorption of surplus liquidity through variable rate reverse repo (VRRR) operations could be read as the beginning of its imminent exit from unconventional monetary easing.

The RBI has reiterated its support to economic recovery as of now by maintaining low rates and conducive financial conditions. However, with growth expected to gain momentum in the second half of this fiscal, and inflation remaining elevated, we expect monetary policy to tighten in the coming months. The US Federal Reserve is also expected to begin tapering bond purchases by end-2021, further reducing scope for the RBI to continue its present policy stance. Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE and $NIFTY50.NSE are expected to be super volatile today due to weekly expiry but long traders hold your breathe and sit tight for today! Bullish,Bullish
$NIFTYBANK.NSE,Banking stocks are expected to be in momentum again! I am expecting strong short covering move on $NIFTYBANK.NSE as we have closed above 36000 and call writers are gonna cover it ruthlessly! Bullish,Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Finally Breakout  
 
$NIFTY50.NSE and $NIFTYBANK.NSE finally breakout. Can Expect some trending Rally from large-cap now. Though we also need to keep watch on Broad Market which lagged today. 
 
youtube.com/watch?v=-xtfDOm... Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE 
Bears might take charge. Bearish",Bearish
$NIFTY50.NSE,"Over the weekend, social media feeds were flooded with the analysis that $NIFTY50.NSE is going to open gap down on back of political set back but Indian markets have proved today that ""We are matured now""! Gone are the days when markets were manipulated by news as now are the days of maturity and reality. Until now, Technical Analysis was considered as just a supportive tool of analysis but now its the first step towards analysis. We have seen in last 3 years that Nifty has reacted less to the news and more to future expectations. Today many might have thought of buying on the dip but we have opened gap up...Confused with your trade or investment? Bring on your queries and i shall try to help you! 
 
 
$NIFTYBANK.NSE $NIFTYIT.NSE $NIFTYAUTO.NSE Bullish",Bullish
$NIFTY50.NSE,"Done with weekend study  
 
Good number of stocks in momentum 
From past 1.5 week markets went in consolidation mode  
 
here is my watchlist of some high momentum stock ready to make move 
 
$NIFTY50.NSE  
$NIFTYBANK.NSE  
 
#watchlist for this week 15.05.2023 
 
These are some high conviction bets I would be focusing on.  
 
What are your favourites let me know in the comment down below. Bullish",Bullish
$SHANTIGEAR.NSE,"$SHANTIGEAR.NSE we posted this stock earlier with pivot point at ₹389. However, that never triggered till now and the stock went into one more consolidation move.

This latest consolodation swing has strengthen the setup by eliminating more weak hands from the stock.

Hence, we believe a breakout above ₹385 can resume the stock's long term up-trend.

Disclaimer: Post is only intended for educational purposes and it is never a trading or investment advice.

@StocktwitsIndia @Sakshamikshansh @BIIndia $NIFTY50.NSE $NIFTYBANK.NSE Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Looks bearish on short term. 
Reasons- 
1-Previously we can see RSI was showing positive divergence when price was falling(Black sloping line). 
2-RSi made triple bottom(highlighted in rectangles) and price bounced from those levels. 
3-Price made previous high near 43400 levels and RSI made high near 77 levels. 
4-Price broke the previous swing high and rose to almost ATH but RSI didn't break the previous high and fallen to 67 levels.( Negative divergence to price) 
Support levels marked with diff lines.(43300/43100/42700) Bearish",Bearish
$NIFTYBANK.NSE,$NIFTYBANK.NSE मुजे बेस इतना पता है कि जब तक बैंकनिफ्टी 43000 के ऊपर है तब तक Buy the dips.😅😃 Bullish,Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE had taken support from 100 EMA on 1 Hour timeframe forming double bottom pattern . Bullish,Bullish
$AXISBANK.NSE,"$AXISBANK.NSE one of the stronger bank charts, its going higher guys $NIFTYBANK.NSE Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE Shorts cleaned. 😃😂 Bullish,Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Guys watch out for Bank Nifty on the Verge of Fresh Breakout

The above chart is shared for learning  only 🤘👍 Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Near PDL and Pivot S1 support.
That's a reason i bought 43400 CE at 311 Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE Bought Bank nifty 43400 CE at 311 Bullish,Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Expiry Prediction

$NIFTY50.NSE  $NIFTYBANK.NSE  continued to be volatile. However, closed Positive above 18300 ahead of expiry. Couple of heavyweight stocks near breakout. Massive short covering likely in expiry.

stkt.co/vY52CQfO Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Bearish Target - 43200, 42950. Follow the levels on the chart. Bearish",Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Bullish Target - 43600, 43900 
Follow the levels on the chart. Bullish",Bullish
$NIFTY50.NSE,"Nifty Bank Nifty Stocks To Buy Now

$NIFTY50.NSE  $NIFTYBANK.NSE  continues to Rally. $DXY  resuming downtrend, which shall help equities to extend Rally.  Discussed StocksToBuy 

stkt.co/8NKsNuD6 Bullish",Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE shorted 43000 PE at 179. Bullish,Bullish
$NIFTYBANK.NSE,$NIFTYBANK.NSE Shorted Bank nifty 43200 CE at 166. Bearish,Bearish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYBANK.NSE I will look for sell on rise in gap up open.😉
Not expecting Nifty to break 18,200 spot and Bank nifty 43,200 spot. Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYBANK.NSE folks: The Faucidemic Is Over. That was the basis for a bear case. The time has come for a rally. Put away those charts, tell mr elliott to go get some sleep, and let’s all go long together. 

And we’ll just sit and grin 🤑🍻🤑

stkt.co/YzDXjDdt Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Bank nifty turning sell on rise till below 43,600.
Morning bulls trapped.😃 Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYBANK.NSE $RELIANCE.NSE $TCS.NSE $HINDUNILVR.NSE 

We often read about how foreign investment by large MNCs will create jobs for Indians etc. Here’s a cool twist 👇 

Indian companies will create 4,25,000 jobs in the US with 160 firms investing a combined $40 billion according to a latest CII report. 

🇮🇳🇮🇳🇮🇳 Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Reason to short is CPR.
SL - 43,700 spot. Bearish",Bearish
$NIFTYBANK.NSE,$NIFTYBANK.NSE Shorted Banknifty 43600 CE at 201 Bearish,Bearish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE Opening tick is bearish.
Bad opening. Avoid buying the dips. Bearish",Bearish
$NIFTYBANK.NSE,$NIFTYBANK.NSE I will take a break here. Book profits and wait for the next breakout. High chanches when everyone thinks green.. it will be red.. and once it starts red.. there will be red everywhere until 32000 Bearish,Bearish
$HDFCBANK.NSE,"$HDFCBANK.NSE $NIFTYBANK.NSE Watch out for hdfc bank it's a Fresh breakout trading at 52 week high and bank nifty is just 1% away from 52 week high

With strong buying numbers coming in by FII $HDFC.NSE and $HDFCBANK.NSE could be market leaders for next few days Bullish",Bullish
$SONATSOFTW.NSE,$SONATSOFTW.NSE moving higher today ... so much relative strength here versus large cap IT $NIFTYBANK.NSE $TCS.NSE $INFY.NSE $HCLTECH.NSE Bullish,Bullish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYBANK.NSE $DJIA $SPX $NASDAQ 

Fed Indicates It May Pause Rate Hikes

POV: Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE  
at crucial level keep an eye. at make or break level Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE  
sell $NIFTYBANK.NSE 25 may 2023 with sl of 43500 Bearish",Bearish
